index,used,title,channel,date,url,context,keyword
101,0,동접자 12 ~ 14명인 게임의 개발자가 힘든이유 ㅋㅋㅋㅋㅋ,로블하는 빅 - Bigplaysroblox,2023-05-29,https://www.youtube.com/watch?v=y7z_ti9ILQw,참고 : 이게임은 한국 슬랩배틀에서 촬영한 것입니다!,코딩테스트
102,0,[VLOG] 직장인브이로그 | 대기업개발자 브이로그 | 아식스 젤벤쳐6 | 봄웜에게 쿨톤이란..? | 직장인 데일리룩 | 일상 브이로그,혀니쉬 hyunish ,2023-05-29,https://www.youtube.com/watch?v=8gZgutyEKAA,안녕하세요! 벌써 곧 6월이에요 (2023년이 반이나 지났다는 소리) 남은 2023년 반년도 모두 화이팅 해보자고요 ...,코딩테스트
103,0,"디제잉이 취미인 개발자에게 듣는, 디제잉의 기초와 응용 그리고 직접 공연했을때의 느낀점 생생히 알려드립니다! I DJ-ing, 디제잉 배우기",FirstBuild Korea,2023-05-29,https://www.youtube.com/watch?v=wEZMibNMva0,1B Talk #83 Han Young님께서 진행하신 'DJ' 발표입니다. * 발표자료의 이미지는 상업적으로 이용하지 않았습니다. 문제될 시 알려 ...,코딩테스트
104,0,애플 세계 개발자 회의에서 가장 큰 수혜를 받을 수 있는 엔비디아와 같은 그래픽 그리고 AI기술까지 갖춘 종목입니다.,닥터코인2,2023-05-29,https://www.youtube.com/watch?v=sFTyNMF-cEo,정보의 홍수에서 사는 우리 모두 많은 정보를 쉽고 빠르게 알아낼 수 있습니다. 그 정보의 가치가 어느정도인지 '레이팅' 하는 것이 가장 ...,코딩테스트
105,0,애플 세계 개발자 회의에서 가장 큰 수혜를 받을 수 있는 엔비디아와 같은 그래픽 그리고 AI기술까지 갖춘 종목입니다.,코인세끼2,2023-05-29,https://www.youtube.com/watch?v=ArLZdYEUvjI,정보의 홍수에서 사는 우리 모두 많은 정보를 쉽고 빠르게 알아낼 수 있습니다. 그 정보의 가치가 어느정도인지 '레이팅' 하는 것이 가장 ...,코딩테스트
106,0,애플 세계 개발자 회의에서 가장 큰 수혜를 받을 수 있는 엔비디아와 같은 그래픽 그리고 AI기술까지 갖춘 종목입니다.,팩트코인,2023-05-29,https://www.youtube.com/watch?v=iVoWkGVncPY,정보의 홍수에서 사는 우리 모두 많은 정보를 쉽고 빠르게 알아낼 수 있습니다. 그 정보의 가치가 어느정도인지 '레이팅' 하는 것이 가장 ...,코딩테스트
107,0,애플 세계 개발자 회의에서 가장 큰 수혜를 받을 수 있는 엔비디아와 같은 그래픽 그리고 AI기술까지 갖춘 종목입니다.,김건영의코인뉴스,2023-05-29,https://www.youtube.com/watch?v=iyg80Lgn_O0,정보의 홍수에서 사는 우리 모두 많은 정보를 쉽고 빠르게 알아낼 수 있습니다. 그 정보의 가치가 어느정도인지 '레이팅' 하는 것이 가장 ...,코딩테스트
108,0,애플 세계 개발자 회의에서 가장 큰 수혜를 받을 수 있는 엔비디아와 같은 그래픽 그리고 AI기술까지 갖춘 종목입니다.,코인수사대 (Coin Investingation Team),2023-05-29,https://www.youtube.com/watch?v=kT1fgSuKprc,정보의 홍수에서 사는 우리 모두 많은 정보를 쉽고 빠르게 알아낼 수 있습니다. 그 정보의 가치가 어느정도인지 '레이팅' 하는 것이 가장 ...,코딩테스트
109,0,애플 세계 개발자 회의에서 가장 큰 수혜를 받을 수 있는 엔비디아와 같은 그래픽 그리고 AI기술까지 갖춘 종목입니다.,종목식당,2023-05-29,https://www.youtube.com/watch?v=431z-MRkznE,정보의 홍수에서 사는 우리 모두 많은 정보를 쉽고 빠르게 알아낼 수 있습니다. 그 정보의 가치가 어느정도인지 '레이팅' 하는 것이 가장 ...,코딩테스트
110,0,요즘 배워 핵 수준(배드워즈 개발자님 이사람좀 벤해주세요),roblox,2023-05-28,https://www.youtube.com/watch?v=RFeRNphYyvk,,코딩테스트
111,0,일하는 동내개발자형 - OSB 설정중,동네개발자형,2023-05-28,https://www.youtube.com/watch?v=OCa9QsN7plI,일하는 중에 바뀐맥북으로 OBS 설정중.,코딩테스트
112,0,2023 05 28 개발자 상담소,코드팩토리,2023-05-28,https://www.youtube.com/watch?v=yIIPHf5ZDpA,코드팩토리 통합링크 https://links.codefactory.ai 플러터 초보강의 https://bit.ly/3tflvR6 플러터 중급강의 https://bit.ly/3PKecdl 코드 ...,코딩테스트
113,0,"시니어 개발자 없는 신입 개발자의 현실적인 회사생활 갑질, 갈굼에 대한 압박감을 1인칭 시점으로 느껴본다",개발자 회사생활,2023-05-28,https://www.youtube.com/watch?v=lS0RaIAzep8,"시니어 개발자 없는 신입 개발자의 현실적인 회사생활 갑질, 갈굼에 대한 압박감을 1인칭 시점으로 느껴본다 #시니어개발자 #신입 ...",코딩테스트
114,0,100%뛰좀+속도조절X / 인디스톤 개발자의 신맵?! 더커담 한달살기! (3일차),이군88,2023-05-28,https://www.youtube.com/watch?v=CxvMsuoIXEA,,코딩테스트
115,0,이번주 주번인 개발자의 삶 (feat. 경기도에서 깍두기가 제일 맛있는 집),판교 뚜벅쵸,2023-05-28,https://www.youtube.com/watch?v=QToCym7nCgk,주번의 삶을 살짝 보여드리겠습니다. #판교뚜벅쵸 #판뚜 #뚜데 #뚜시의데이트 #날것vlog #개발자vlog #개발자브이로그 #판교vlog ...,코딩테스트
116,0,"야근이 일상이 된다면.. | 4년차 개발자는 며칠만에 개발할까??? | 스타트업 개발자의 일상, 브이로그",쭈헤이,2023-05-28,https://www.youtube.com/watch?v=A8UOeStPShA,Daily Vlog: 2023.05.12-26 안녕하세요! 쭈헤이입니다. 어느덧 시간이 흘러 만 3년이 지나고 4년차 개발자가 되어버렸어요. 엄청 바쁜 ...,코딩테스트
117,0,[프론트엔드 개발자 꿀팁!!] 누워서 레이아웃 설계하기,[즐기는자],2023-05-28,https://www.youtube.com/watch?v=9f9rwlHhJdM,,코딩테스트
118,0,요즘 핫한 최고의 포식자 그리고 개발자가 사기친 양각대   #데스티니가디언즈,롱탐의 Game Hub,2023-05-28,https://www.youtube.com/watch?v=1N0EenSxaok,1열 강성 or 빠발 2열 충케 3열 재구성 강화 4열 미끼와 스위치 강화 출연진:롱탐 편집:롱탐 썸네일:롱탐 채널아트:그제 구독과 좋아요 ...,코딩테스트
119,0,개발자 워라벨의 비밀 #개그 #스케치코미디 #숏빅스,돌고래쇼츠,2023-05-28,https://www.youtube.com/watch?v=T-OY7gsJWYE,,코딩테스트
120,0,캐나다 개발자 브이로그 | Developer vlog in Canada | 캐나다 여름 날씨 | 드럭스토어 | 라면 | 캑터스클럽 | 회사 생활 | 취홍 | 회사에서집까지 걸어가기,ee2,2023-05-28,https://www.youtube.com/watch?v=4PytQomsG3E,"남의 돈 벌어먹기는 힘들다 ^-^,, 저때는,, 힘들어서 속은 썩어들어가는데 바빠서 휴가도 못쓰고 돌아버리는 줄 알았네욤 ㅋ 인생 모있냐 ...",코딩테스트
121,0,해외에서 유명한 카드 게임 개발자가 만든 꿀잼 로그라이크 게임 &quot;로그북&quot; (Roguebook),김더미,2023-05-28,https://www.youtube.com/watch?v=nVw32NUYTSw,해외에서 유명한 카드 게임 개발자가 만든 덱빌딩 로그라이크 게임 - 로그북 (Roguebook) ※ 김더미 생방송 ...,코딩테스트
122,0,펫시뮬 빅게임즈에서 공개한 신규펫 개발자 몰래 등장??(pet sim x),BIGFIREND,2023-05-28,https://www.youtube.com/watch?v=wmN6C2V_duk,오우 다음업뎃이 즈엉말 기대되는 구만.,코딩테스트
123,0,파늘부대 개발자 (경력 x 가능)(댓글 링크),파늘부대,2023-05-28,https://www.youtube.com/watch?v=kbSqgVSBIIg,,코딩테스트
124,0,[김제레 다시보기]왁제이맥스 개발자 책상에서 숨 쉰 채 발견 | 김제레와 왁제이맥스(WJMAX) V2.5.3,김제레 다시보기,2023-05-28,https://www.youtube.com/watch?v=H4Z76ueZqII,실시간 생방송은 트위치에서! twitch.tv/seeles123 본채널에도 많이 놀러와주세요~ https://youtube.com/@seelesyoutube.,코딩테스트
125,0,100%뛰좀+속도조절X / 인디스톤 개발자의 신맵?! 더커담 한달살기! (3일차),이군88,2023-05-27,https://www.youtube.com/watch?v=3UWr4VhZQjg,,코딩테스트
126,0,게임 플레이에 대한 피드백과 개발자 Q&amp;A [워썬더 소식],Mapi,2023-05-27,https://www.youtube.com/watch?v=Kzzjth6AjJU,https://warthunder.com/en/news/8279-qa-devteam-response-to-questions-from-the-youtube-community-and-content-creators-en.,코딩테스트
127,0,개발이 싫은 개발자의 퇴사 vlog (KR subtitles),개발이 싫은 개발자 (52-herts Linda),2023-05-27,https://www.youtube.com/watch?v=BlBL8T8bHfU,Hi Everyone This is Front-end Developer Linda from Korea. I have made up my mind to leave the company for something fun.,코딩테스트
128,0,군찰부대 개발자 구합니다.,군찰부대ㅣGunchal Unit,2023-05-27,https://www.youtube.com/watch?v=FwDqhJWXo0M,,코딩테스트
129,0,금욜 퇴근하고 신난 개발자의 손오공챌린지 (여의도한강 물빛광장),현조형님mei,2023-05-27,https://www.youtube.com/watch?v=4JEeEnxAjRM,진짜 들어가도 괜찮은 곳 맞습니다 (보호자 동반),코딩테스트
130,0,장르개발자_김중연,헬레나,2023-05-27,https://www.youtube.com/watch?v=fKzUvcpxYp0,감동과 깨알 재미   캬~~ 이제 우리 가수님은 장르개발자 보는 노래를 만드셨네~ 감동은 눈을 감고 들을 수도 눈을 꼭~~ 뜨고 볼 수도 ...,코딩테스트
131,0,vlog. 갓생 브이로그 | 개발자 직장인 일상 | 벨리곰 구경 🐻 | 마라톤 대회 | 독서 | 필사 | 보도 섀퍼의 이기는 습관 강추,제이노트,2023-05-27,https://www.youtube.com/watch?v=wDr1jBi_coE,,코딩테스트
132,0,Free master program by Grandmaster sungwukchung 무료 사범교육 프로그램 개발자 정무도주 정성욱,Chung Mu Do & Cooking,2023-05-27,https://www.youtube.com/watch?v=binI1sj1Mhk,,코딩테스트
133,0,이벤트 부개발자 뽑음,Cay,2023-05-27,https://www.youtube.com/watch?v=-ZLaQALND98,https://youtu.be/-ZLaQALND98 이 이벤트는 1달에 1번씩 있으니 당첨이 안되서 속상하신분들 다시 참여하실수 있습니다 ㅎㅎ.,코딩테스트
134,0,탑소닉 초음파세척기 개발자 송용섭 회장님 직접 설거지 시연,탑소닉,2023-05-27,https://www.youtube.com/watch?v=1Ao4Wbp-mpw,탑소닉 초음파세척기 개발자 대표 직접 설거지 시연 탑소닉은 국내 최고를 자랑합니다. 국내 유일하게 설거지에 가장 적합한 특허받은 ...,코딩테스트
135,0,"케이부대 그룹,게임 소개 {케이부대 부개발자 뽑는중..}",Cay,2023-05-27,https://www.youtube.com/watch?v=M541BWS5N48,"https://youtu.be/M541BWS5N48 케이부대 부개발자 뽑는중 개발자 (Dev_Mnsr(Cay,케이) 부개발자 (Z_KILO(킬로) 크리에이터 VIP ...",코딩테스트
136,0,연애상대로 바쁜척 부심부리는 개발자,개발자이야기,2023-05-27,https://www.youtube.com/watch?v=PHpRJEzzRwo,블라인드라는 사이트내의 개발자 이미지에 대해 탐방해봤습니다.,코딩테스트
137,0,[인터뷰] 개발자가 말하는 차세대소형위성 / KBS  2023.05.26.,KBS News,2023-05-27,https://www.youtube.com/watch?v=lcVSSKIXX8w,보신 것처럼 누리호를 타고 간 가장 중요한 탑승객은 차세대 소형위성 2호입니다. 무사히 목표 궤도에 자리를 잡았고 여러 차례 교신도 ...,코딩테스트
138,0,100%뛰좀+속도조절X / 인디스톤 개발자의 신맵?! 더커담 한달살기! (2일차),이군88,2023-05-26,https://www.youtube.com/watch?v=uRG432aYa_Q,,코딩테스트
139,0,"[소주 한 잔, 개발 한 줄] EP01. 개발자의 전망, 개발자가 되는 과정",흥달쌤,2023-05-26,https://www.youtube.com/watch?v=EIyTqO3W7mc,"소주 한 잔, 개발 한 줄은 흥달쌤의 주관적인 이야기들을 바탕으로 제작되었으며, '개발자의 삶'에 대해 이야기 나누는 시간입니다.",코딩테스트
140,0,[독서광] 필독! 개발자 온보딩 가이드,박재호,2023-05-26,https://www.youtube.com/watch?v=8V2GFN7ag6Q,"오늘은 ""필독! 개발자 온보딩 가이드 "" 책을 소개합니다. 00:00 도입 00:45 한 페이지 요약 03:50 이 책의 목차 11:38 무엇이 이 책을 ...",코딩테스트
141,0,불닭볶음면 개발자가 먹는 방법?,범쿡,2023-05-26,https://www.youtube.com/watch?v=ZoSJT6mm8Z4,김가루 까먹음.. #불닭볶음면 #콘치즈불닭볶음면 #불닭볶음면먹방 #firenoodles 영상 소스 및 레시피 원본 @Diggle ...,코딩테스트
142,0,가장 돈을 잘 버는 개발자는 어떤 분야에서 일할까,한상훈,2023-05-26,https://www.youtube.com/watch?v=bfLkij_gVTg,,코딩테스트
143,0,프론트엔드개발자 강의 기초부터 실습 위주의 교육,chaems,2023-05-26,https://www.youtube.com/watch?v=X1Vs_UgFkMs,프론트엔드개발자 #프론트엔드개발자강의 #프론트엔드개발자강좌 #프론트엔드개발자기초 #프론트엔드개발자인강 #프론트엔드 ...,코딩테스트
144,0,"한국판 지미 팰런 쇼로 돌아왔다! 초특급 게스트, 크랩주행 개발자와 360도 심층 토크!! │므브스뉴스 EP.24",HYUNDAI MOBIS I 현대모비스,2023-05-26,https://www.youtube.com/watch?v=ckDREo2CkEk,새롭게 개편된 므브스 뉴스!! 어떻게 달라졌을까요? 장안의 화제인 토픽을 선정해 유익하면서도 재밌게 심층적으로 여러분께 전해 ...,코딩테스트
145,1,1인 개발자의 삶은 어떨까?│개발사 습격기 Ep.7,시아 스튜디오 SIA STUDIO,2023-05-26,https://www.youtube.com/watch?v=64YGi1CqXVI,개습기 #개발사습격기 #레전드오브킹덤 대한민국 게임 개발사 응원 프로젝트   개발사 습격기   이번엔 어디로 갔을까?,코딩테스트
146,0,[프로그래밍 개발자 학원] DNN Models (심층 신경망 모델),휴먼티브이,2023-05-26,https://www.youtube.com/watch?v=yibMsZLXSps,"안녕하세요 휴먼티브이입니다 오늘의 교육내용은 DNN Models (심층 신경망 모델) 교육 과정입니다 재밌게 보셨으면 구독,좋아요, ...",코딩테스트
147,0,패스트푸드점 매니저에서 개발자로 취업했습니다. (ft.모두가 잠든밤 출연) [개발자 취업 부트캠프 항해99],개발자 취업은 항해99,2023-05-26,https://www.youtube.com/watch?v=F4BzlZkR3jE,"""반년 전만 해도 패스트푸드점 매니저로 근무했는데, 지금 개발자로 출근하고 있는 상황 자체가 새롭고 놀라워요."" - 스포츠투아이 ...",코딩테스트
148,1,"경험많은 4년차 개발자의 취업, 현실, 경력, 연봉 Q&amp;A",구디아카데미,2023-05-26,https://www.youtube.com/watch?v=Z_Q1QX2579w,"구디아카데미에서 SI, 스타트업, 중견기업 등의 경력을 거친 4년차 실무 개발자분을 모시고 비전공자를 위한 개발자 취업과 실무 꿀팁 ...",코딩테스트
149,0,어둠 속에 나 홀로 리메이크 - 개발자 11분 게임 소개 영상 (한글자막cc)ㅣ지금 스팀에서 데모 플레이 가능,빅존슨,2023-05-26,https://www.youtube.com/watch?v=f5OUFGS1AK8,"스팀 https://store.steampowered.com/app/1310410/Alone_in_the_Dark/ 제목: Alone in the Dark 장르: 액션, 어드벤처 개발자: ...",코딩테스트
150,0,챗GPT 게임 개발자 사용 방법!! 더 늦기전에 빨리 보고 실전 사용하세요!!,게임모션마스터 / GMM / Game Motion Master ,2023-05-26,https://www.youtube.com/watch?v=TVFSx6uwUNc,요즘 AI 발달에 얼만큼 적응하고 있으신가요? 하루라도 빨리 영상 보시고 실무에 사용하세요!,코딩테스트
151,0,N사 개발자 전문연구요원의면접질문과 답변내용,IN THIS WORK · 인디스워크,2023-05-26,https://www.youtube.com/watch?v=IGhoX9ykpu0,풀버전 보러가기 : https://youtu.be/5fQhI_QnVLw 글로벌기업의 신입 및 주니어경력 채용공고 보러가기 : https://inthiswork.com/ 인디 ...,코딩테스트
152,0,프리랜서디자이너작가장윤정개발자장석준김애경장윤정computersmartcar,장윤정,2023-05-26,https://www.youtube.com/watch?v=RsLkM4if8c4,,코딩테스트
153,0,ChatGPT 개발자 수익화 방안 과연 존재할까?,양동준 Yang DongJun,2023-05-26,https://www.youtube.com/watch?v=TgFuGjUCwTY,"ChatGPT 로 수익화 하는게 과연 가능할까? 링크모음 : https://solo.to/dongjun_yang ‍   인프런강의(ChatGPT, 이력서, 로드맵) ...",코딩테스트
154,0,(야숨2) 저곳도 개발자가 열심히 기믹 만들어 놨을텐데.. 【 시노미야 루나 / 브이스포 】,루아흐 클립 창고,2023-05-26,https://www.youtube.com/watch?v=_4YpKVMN5ZA,브이스포! 등록번호 : 05124 【ぶいすぽっ！許諾番号：05124】 원본영상 ...,코딩테스트
155,0,N사 백엔드 개발자가 수상한오픈 인프라 개발 경진대회 내용,IN THIS WORK · 인디스워크,2023-05-26,https://www.youtube.com/watch?v=4Rkrpa_-8Ao,풀버전 보러가기 : https://youtu.be/5fQhI_QnVLw 글로벌기업의 신입 및 주니어경력 채용공고 보러가기 : https://inthiswork.com/ 인디 ...,코딩테스트
156,0,프리랜서디자이너작가장윤정개발자장석준김애경장윤정,장윤정,2023-05-26,https://www.youtube.com/watch?v=kvYyp5F41sc,,코딩테스트
157,0,[Simple Quiz] 오늘의 교육과정 : 기업프로젝트 SW개발자﻿🍀취뽀 가보자✨,대한상공회의소서울기술교육센터,2023-05-26,https://www.youtube.com/watch?v=h19O1rZ2tlE,안녕하세요~! 대한상공회의소 서울기술교육센터입니다 오늘은 서울기술교육센터에서 현재 모집중에 있는 기업프로젝트 SW ...,코딩테스트
158,0,개발자 취업 성공 비결이요? 이웅모 강사님께서 멱살 잡고 끌고 가주시더라고요. [프론트엔드 스쿨],제로베이스,2023-05-26,https://www.youtube.com/watch?v=ZRYSM_tQdh8,프론트엔드개발자 #개발자취업 #부트캠프 #프론트엔드 프론트엔드 스쿨의 수업 방식은 기존에 접해보지 못했던 새로운 수업 방식 ...,코딩테스트
159,0,"[브이로그] 난 순수미술을 전공한 예비 개발자라구! 게임, 증강현실(AR), 가상현실(VR)그리고 메타버스 개발자. 한국폴리텍대학 광명융합기술교육원 증강현실시스템과",증강현실시스템과,2023-05-26,https://www.youtube.com/watch?v=pwfEuELlHTg,한국폴리텍대학 광명융합기술교육원 증강현실시스템과 입니다. 순수 미술을 전공한 예비 개발자 학생의 브이로그입니다.,코딩테스트
160,0,[#소프트웨어  #네트워크  #개발자 #프리랜서  전용 3인실 월세비용],위드워크 공유사무실,2023-05-26,https://www.youtube.com/watch?v=8uK46xETYI4,네트워크개발자가 이용하기 좋은 사무공간을 소개하도록 하겠습니다 전체 호실 창이 있어 쾌적하며 조용하고 개방감이 좋아 일하기 ...,코딩테스트
161,0,BDO &quot;각성 우사 &amp; 매구 개발자 코멘터리&quot;,JangSS장스스,2023-05-25,https://www.youtube.com/watch?v=H-0MpKixos8,각성우사 기다렸다 ㅎ #우사 #검은사막 #woosa.,코딩테스트
162,0,[취업 특강 #4] 서버 개발자 취업과 근무 경험(2023 5 25),SW공학의모든 것,2023-05-25,https://www.youtube.com/watch?v=pazCO3U6mM4,,코딩테스트
163,0,100%뛰좀+속도조절X / 인디스톤 개발자의 신맵?! 더커담 한달살기!!,이군88,2023-05-25,https://www.youtube.com/watch?v=sLOuQaoDMnk,,코딩테스트
164,0,[검은사막M] PC 우사 &amp; 매구 각성 인게임 최초공개 개발자 코멘터리,액티브TV,2023-05-25,https://www.youtube.com/watch?v=IkiosRmBNJc,투네이션 후원링크 : https://toon.at/donate/active598 ▷비즈니스 이메일 : dmsxor590@daum.net #검은사막m #검은사막모바일 ...,코딩테스트
165,0,&#39;우사&amp;매구&#39; 각성 - 개발자 코멘터리｜검은사막 I Black Desert,검은사막 Black Desert,2023-05-25,https://www.youtube.com/watch?v=gLaULEiTvpQ,"검은사막의 쌍둥이 클래스, 우사와 매구 서로의 잠재력을 받아들이고 내면의 힘을 깨워낸 우사와 매구의 개발자 코멘터리를 만나 ...",코딩테스트
